index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts
500,v,IOV1F7JkooM,https://youtu.be/IOV1F7JkooM,5:16,316,Tokyo Prose 'Ventura',0.0483,"27,568",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
501,v,hwdjIgtMFq8,https://youtu.be/hwdjIgtMFq8,6:55,415,Simon Patterson - Spike (Original Mix),0.0483,"27,208",Trance,5,"[('Trance', 2.5), ('Psytrance', 1.5), ('Tech House', 0.67), ('House', 0.33)]"
502,v,sSYkDxQQQO4,https://youtu.be/sSYkDxQQQO4,7:11,431,Monoloc - Muted - The Untold Way (Dystopian LP01),0.0483,"27,008",Techno,5,"[('Techno', 3.0), ('Tech House', 2.0)]"
503,v,u_NpncC67Ow,https://youtu.be/u_NpncC67Ow,4:55,295,Jebu - Tension (Original Mix),0.0483,"26,783",Progressive House,5,"[('Progressive House', 2.0), ('Progressive Trance', 1.5), ('Trance', 1.0), ('House', 0.5)]"
504,v,Bznh8ynT8TQ,https://youtu.be/Bznh8ynT8TQ,7:01,421,Clio - Techno Frequencies - Drumcode - DC142,0.0483,"26,267",Techno,5,"[('Techno', 3.0), ('Tech House', 2.0)]"
505,v,nQREtwSVz18,https://youtu.be/nQREtwSVz18,5:29,329,Floorplan - Eclipse [M-Plant],0.0483,"25,639",Techno,5,"[('Techno', 3.0), ('House', 1.0), ('Tech House', 0.5)]"
506,v,YECqvuLRUI8,https://youtu.be/YECqvuLRUI8,7:07,427,Keith Carnal - Racidence [ARTS017],0.0483,"24,889",Techno,5,"[('Techno', 3.0), ('Acid', 1.0), ('Tech House', 0.5), ('Trance', 0.5)]"
507,v,iCZx44qp-MU,https://youtu.be/iCZx44qp-MU,6:15,375,SHDW & Obscure Shape - Die Weisse Rose (Tale Of Us & Mind Against Version),0.0483,"24,818",Techno,5,"[('Techno', 4.5), ('Tech House', 0.5)]"
508,v,lahFCgqoqug,https://youtu.be/lahFCgqoqug,7:06,426,DJ Anna - Keep Going (Original Mix),0.0483,"24,583",Tech House,5,"[('Tech House', 3.5), ('House', 1.5)]"
509,v,JAWJM8TOnFM,https://youtu.be/JAWJM8TOnFM,7:29,449,Arjun Vagale & Ramiro Lopez - Even Flow (Original Mix),0.0483,"24,101",Techno,5,"[('Techno', 2.67), ('Tech House', 1.67), ('Trance', 0.67)]"
510,v,RJE4B6IaXOg,https://youtu.be/RJE4B6IaXOg,7:23,443,Mark Reeve - Exposure - Drumcode - DC151,0.0483,"23,615",Tech House,5,"[('Tech House', 3.0), ('Techno', 1.5), ('Progressive House', 0.5)]"
511,x,x3sSc6gH-Co,https://youtu.be/x3sSc6gH-Co,4:25,265,Enrico Sangiuliano - Hidden T {from DCR380},0.0483,"22,658",Techno,5,"[('Techno', 5.0)]"
512,v,PAQVnQ1RaKw,https://youtu.be/PAQVnQ1RaKw,7:08,428,Maor Levi featuring EL Waves - 4U,0.0483,"21,947",Progressive Trance,5,"[('Progressive Trance', 1.58), ('Progressive House', 1.42), ('Trance', 1.42), ('House', 0.58)]"
513,v,eATHJnup7zE,https://youtu.be/eATHJnup7zE,7:21,441,Kaiserdisco - Trinity [Tronic],0.0483,"21,350",Tech House,5,"[('Tech House', 3.0), ('Techno', 1.0), ('House', 1.0)]"
514,v,UQ2JdCParOA,https://youtu.be/UQ2JdCParOA,5:27,327,Josh Wink - Shoelaces (Truncate Remix) 'Shoelaces' EP (Official Audio),0.0483,"21,005",Techno,5,"[('Techno', 4.0), ('Tech House', 1.0)]"
515,v,IJHQgJeAFSU,https://youtu.be/IJHQgJeAFSU,6:47,407,Sigha - New Puritan [TOKEN63],0.0483,"20,996",Techno,5,"[('Techno', 4.0), ('Tech House', 1.0)]"
516,v,e_i0hCkhVcg,https://youtu.be/e_i0hCkhVcg,5:57,357,Dom & Ryme Tyme - Iceberg (original mix),0.0483,"20,896",Drum & Bass,5,"[('Drum & Bass', 4.0), ('Techno', 1.0)]"
517,v,qHSI2Uhlp1A,https://youtu.be/qHSI2Uhlp1A,6:09,369,Atroxx - Trust Me [ANT079],0.0483,"20,500",Techno,5,"[('Techno', 4.5), ('Tech House', 0.5)]"
518,v,7ZPAi9_jJSU,https://youtu.be/7ZPAi9_jJSU,6:05,365,Gary Beck - Playtime,0.0483,"19,964",Techno,5,"[('Techno', 2.33), ('Tech House', 1.33), ('Progressive House', 1.33)]"
519,v,bLgRaZ4A1bI,https://youtu.be/bLgRaZ4A1bI,7:08,428,Maxime Dangles - Ventricule,0.0483,"18,499",Techno,5,"[('Techno', 4.0), ('Tech House', 0.5), ('House', 0.5)]"
520,v,3c5kWgpzEV4,https://youtu.be/3c5kWgpzEV4,6:45,405,Wehbba - The Red Sun [Tronic],0.0483,"17,874",Tech House,5,"[('Tech House', 2.5), ('House', 2.0), ('Techno', 0.5)]"
521,v,kvSR8kbNFnU,https://youtu.be/kvSR8kbNFnU,7:15,435,Oscar L - Strange Music (Original Mix) [Transmit Recordings],0.0483,"15,975",Techno,5,"[('Techno', 4.0), ('Tech House', 1.0)]"
522,v,fn35TF__X7Y,https://youtu.be/fn35TF__X7Y,5:18,318,The Upbeats - Corposant,0.0483,"15,902",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
523,v,I0voDZW49J4,https://youtu.be/I0voDZW49J4,6:38,398,Kaiserdisco - Orcus (Original Mix) [Tronic],0.0483,"15,721",Techno,5,"[('Techno', 3.0), ('Tech House', 1.5), ('Acid', 0.5)]"
524,v,XonTBmLTBBc,https://youtu.be/XonTBmLTBBc,8:02,482,Slam - Astrolabe,0.0483,"15,600",Tech House,5,"[('Techno', 2.0), ('Tech House', 2.0), ('House', 1.0)]"
525,v,inVekb_m2T0,https://youtu.be/inVekb_m2T0,5:59,359,DJ Rush & Eric Sneo - Body Control [Tronic],0.0483,"15,467",Tech House,5,"[('Techno', 2.17), ('Tech House', 2.17), ('Progressive House', 0.67)]"
526,v,iS3bY2Ywlt4,https://youtu.be/iS3bY2Ywlt4,7:05,425,Joyce Muniz feat. Kat Vinter - Cover Me Up (ANNA Remix) [Exploited],0.0483,"15,011",Tech House,5,"[('Tech House', 2.33), ('House', 1.83), ('Techno', 0.5), ('Progressive House', 0.33)]"
527,v,1RM-usDQc3c,https://youtu.be/1RM-usDQc3c,6:49,409,Loco & Jam - Twisted Minds [Tronic],0.0483,"14,866",Tech House,5,"[('Tech House', 3.0), ('Techno', 1.5), ('House', 0.5)]"
528,v,uQV_NSB_iyo,https://youtu.be/uQV_NSB_iyo,5:45,345,Premiere: Julian Jeweil - Hyoid [Drumcode],0.0483,"14,665",Techno,5,"[('Techno', 4.5), ('Tech House', 0.5)]"
529,v,sikWcN-vOMs,https://youtu.be/sikWcN-vOMs,6:02,362,Ed Rush - Subway,0.0483,"13,698",Drum & Bass,5,"[('Drum & Bass', 3.33), ('House', 0.83), ('Tech House', 0.33)]"
530,x,RpXT90h9VoY,https://youtu.be/RpXT90h9VoY,3:45,225,Lenzman & FD - Joanie's Theme,0.0483,"13,670",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
531,v,55lPzQplSCE,https://youtu.be/55lPzQplSCE,6:22,382,Gary Martin - Well (Robert Hood remix) [MT070],0.0483,"13,462",Techno,5,"[('Techno', 2.83), ('Tech House', 0.83), ('House', 0.5), ('Minimal', 0.5), ('Detroit Techno', 0.33)]"
532,v,Em2pEARSNHA,https://youtu.be/Em2pEARSNHA,4:15,255,Gridlok & Prolix - Membrane,0.0483,"13,271",Drum & Bass,5,"[('Drum & Bass', 4.0), ('Dubstep', 1.0)]"
533,v,lxBl5HuvqWY,https://youtu.be/lxBl5HuvqWY,8:24,504,DJ Koze - XTC,0.0483,"12,740",House,5,"[('Tech House', 1.58), ('House', 1.58), ('Deep House', 0.5), ('Electronica (Synthesizer)', 0.5), ('Hip Hop', 0.33), ('Techno', 0.25), ('Minimal', 0.25)]"
534,v,gEU_jCCbhZY,https://youtu.be/gEU_jCCbhZY,5:32,332,Moving Fusion - The Beginning - #RamRewind,0.0483,"12,697",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
535,v,kvReOXV9Jrw,https://youtu.be/kvReOXV9Jrw,4:53,293,Klax - Blackball,0.0483,"12,621",Drum & Bass,5,"[('Drum & Bass', 4.5)]"
536,v,5HlUeY_XOYs,https://youtu.be/5HlUeY_XOYs,6:20,380,Shlomi Aber - Helter Skelter,0.0483,"12,202",House,5,"[('Tech House', 1.83), ('House', 1.83), ('Techno', 0.5), ('Minimal', 0.33)]"
537,v,RDAlt9Ia4M4,https://youtu.be/RDAlt9Ia4M4,6:35,395,Mark Reeve - Mainstage (Original Mix) | Charming Clay,0.0483,"11,689",Techno,5,"[('Techno', 3.33), ('Tech House', 1.33), ('Trance', 0.33)]"
538,v,5Tw-m69MYnU,https://youtu.be/5Tw-m69MYnU,6:06,366,Marco Bailey - Tunnel Express [MBR Limited],0.0483,"11,488",Techno,5,"[('Techno', 3.5), ('Tech House', 1.5)]"
539,v,L1gKCyy4T2A,https://youtu.be/L1gKCyy4T2A,6:54,414,Röyksopp - Sordid Affair (Fehrplay Remix),0.0483,"11,379",Trance,5,"[('Progressive House', 1.5), ('Trance', 1.5), ('House', 1.0), ('Progressive Trance', 1.0)]"
540,x,NsGiARxmdaI,https://youtu.be/NsGiARxmdaI,4:34,274,Skober - Phuture Lead,0.0483,"11,254",Techno,5,"[('Techno', 3.0), ('Tech House', 2.0)]"
541,v,a9YrUt1QJ3o,https://youtu.be/a9YrUt1QJ3o,4:57,297,Luca Agnelli - Voltumna (Truncate remix) etb040,0.0483,"11,171",Techno,5,"[('Techno', 3.33), ('Tech House', 1.33), ('House', 0.33)]"
542,v,mRrc8Yr7RDM,https://youtu.be/mRrc8Yr7RDM,6:18,378,Moving Fusion - The Witness RAMM27,0.0483,"10,805",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
543,v,7n1HYk1QXBc,https://youtu.be/7n1HYk1QXBc,5:19,319,"Ben Sims, Truncate, ASSAILANTS - Effort 8 (Original Mix) [Obscurity Is Infinite]",0.0483,"10,490",Techno,5,"[('Techno', 3.0), ('Tech House', 2.0)]"
544,v,hrjz4xDz30k,https://youtu.be/hrjz4xDz30k,6:35,395,Slam - Minor Interruption (Original Mix) [BEK AUDIO],0.0483,"9,841",Techno,5,"[('Techno', 2.5), ('Tech House', 1.5), ('House', 1.0)]"
545,v,LQi6bIZGHMM,https://youtu.be/LQi6bIZGHMM,3:52,232,Mediks & Shimon - Mandroid (Original Mix),0.0483,"8,804",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
546,v,RCfONkq0h2k,https://youtu.be/RCfONkq0h2k,6:21,381,Sentient,0.0483,"8,441",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
547,v,VCQI4ahydro,https://youtu.be/VCQI4ahydro,6:44,404,Christian Smith - Bells Of Odin (Original Mix) [Drumcode],0.0483,"8,331",Techno,5,"[('Techno', 3.5), ('Tech House', 1.5)]"
548,v,YvSUEA8TG8E,https://youtu.be/YvSUEA8TG8E,7:24,444,Trilucid & Phil Martyn - Elements,0.0483,"8,277",Trance,5,"[('Trance', 2.17), ('House', 1.67), ('Psytrance', 1.17)]"
549,v,KtTJta6D_kU,https://youtu.be/KtTJta6D_kU,5:55,355,Marcus Intalex & ST Files (M.I.S.T) - Outer Space,0.0483,"8,173",Drum & Bass,5,"[('Drum & Bass', 4.0), ('House', 0.5)]"
550,x,ji07sJVx0vs,https://youtu.be/ji07sJVx0vs,4:06,246,Thomas Schumacher - Feist [Unreleased],0.0483,"8,025",Techno,5,"[('Techno', 4.5), ('Progressive House', 0.5)]"
551,v,qiWHQAFgkbU,https://youtu.be/qiWHQAFgkbU,5:20,320,Step Forward,0.0483,"7,565",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
552,v,D4UHqrBtds4,https://youtu.be/D4UHqrBtds4,6:21,381,Jon Hester - Constellations - Interstellar Systems EP (Dystopian020),0.0483,"7,559",Techno,5,"[('Techno', 3.5), ('Tech House', 1.0), ('House', 0.5)]"
553,v,ZGRttq1vQ40,https://youtu.be/ZGRttq1vQ40,6:36,396,Frank Biazzi - Lost [Tronic],0.0483,"6,835",Tech House,5,"[('Tech House', 3.0), ('Techno', 1.5), ('House', 0.5)]"
554,v,yiReS1VuNCM,https://youtu.be/yiReS1VuNCM,4:59,299,Icicle - Anxious (Shogun Audio 2013),0.0483,"5,955",Drum & Bass,5,"[('Drum & Bass', 4.0), ('Dubstep', 0.5)]"
555,v,-sPUikh3cTU,https://youtu.be/-sPUikh3cTU,5:14,314,Mark Broom - Sixty Six ( Original Mix ),0.0483,"5,926",Tech House,5,"[('Tech House', 1.83), ('House', 1.0), ('Detroit Techno', 0.83), ('Techno', 0.5), ('Dub Techno', 0.5)]"
556,v,8pkocUatzu8,https://youtu.be/8pkocUatzu8,5:45,345,Mark Broom - Break 97 (Original Mix),0.0483,"5,812",House,5,"[('Tech House', 1.33), ('House', 1.33), ('Techno', 1.0), ('Progressive House', 1.0), ('Deep House', 0.33)]"
557,v,-l6ACAUYJMg,https://youtu.be/-l6ACAUYJMg,4:47,287,Ed It & Pennygiles - Set Theory (Ulterior Motive Remix),0.0483,"5,812",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
558,v,CTIw0K8-lnM,https://youtu.be/CTIw0K8-lnM,6:42,402,Gel Abril - Changing Steps (Original Mix),0.0483,"5,380",Tech House,5,"[('Tech House', 2.5), ('House', 2.0), ('Techno', 0.5)]"
559,v,ko1nlZKt-24,https://youtu.be/ko1nlZKt-24,7:04,424,Ben Sims - I Feel It Deep ( Sandwell District Remix )  ᴴᴰ,0.0483,"5,001",Techno,5,"[('Techno', 3.0), ('Tech House', 1.0), ('Deep Tech House', 1.0)]"
560,x,YmInz7-MQ6s,https://youtu.be/YmInz7-MQ6s,3:43,223,Gary Maguire & Stereo Wildlife - Always Different,0.0483,"4,669",Trance,5,"[('Trance', 2.5)]"
561,v,cwoON2Cef14,https://youtu.be/cwoON2Cef14,5:38,338,Terence Fixmer - Devil May Care,0.0483,"4,594",Techno,5,"[('Techno', 4.0), ('Tech House', 1.0)]"
562,v,LYyLtNPaOlA,https://youtu.be/LYyLtNPaOlA,6:38,398,Loco & Jam - Grinder (Original Mix) [ALLEANZA],0.0483,"4,562",Tech House,5,"[('Tech House', 2.5), ('Techno', 2.0), ('House', 0.5)]"
563,v,6-eaqmUzTa4,https://youtu.be/6-eaqmUzTa4,6:06,366,Antigone - Printer's Devil,0.0483,"4,498",Techno,5,"[('Techno', 5.0)]"
564,x,vhPKrOp6xdU,https://youtu.be/vhPKrOp6xdU,3:44,224,Steve Rachmad ‎– Disturbance   Sampler,0.0483,"4,340",Techno,5,"[('Techno', 2.5), ('Tech House', 1.0), ('Deep Tech House', 1.0), ('House', 0.5)]"
565,v,elQQAb60Hic,https://youtu.be/elQQAb60Hic,7:12,432,Tom Hades - Love You (Original Mix) [Rhythm Converted],0.0483,"3,393",Tech House,5,"[('Techno', 2.5), ('Tech House', 2.5)]"
566,v,BeqXGPIpZm0,https://youtu.be/BeqXGPIpZm0,6:12,372,Cari Lekebusch - Xylopeggiator (Original Mix),0.0483,"3,130",Techno,5,"[('Techno', 3.5), ('Tech House', 1.5)]"
567,v,uRSpzDM1H98,https://youtu.be/uRSpzDM1H98,6:00,360,Las Salinas & Rodrigo Deem – Kunai (Original Mix),0.0483,"2,947",Trance,5,"[('Trance', 2.0), ('Progressive Trance', 1.67), ('Progressive House', 0.67), ('House', 0.33), ('Psytrance', 0.33)]"
568,v,2Gaq1ENuzSE,https://youtu.be/2Gaq1ENuzSE,8:06,486,Mr. Pit - Space Toy,0.0483,"2,206",Trance,5,"[('Trance', 2.0), ('Tech House', 0.83), ('House', 0.67), ('Psytrance', 0.67), ('Progressive Trance', 0.5), ('Techno', 0.33)]"
569,x,9MpLnKhllhM,https://youtu.be/9MpLnKhllhM,3:16,196,Sonic Element -- Destruction (Steve Haines Remix),0.0483,"2,178",Trance,5,"[('Trance', 2.5)]"
570,x,fYW9IOmL-1U,https://youtu.be/fYW9IOmL-1U,4:24,264,Wehbba-  Stay Right,0.0483,"1,959",House,5,"[('Tech House', 2.0), ('House', 2.0), ('Techno', 0.5), ('Deep Tech House', 0.5)]"
571,v,8_vdQtlEOmA,https://youtu.be/8_vdQtlEOmA,7:10,430,Mampi Swift - The 1,0.0483,"1,893",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
572,v,g7qViXhnGiI,https://youtu.be/g7qViXhnGiI,6:29,389,Entroterra,0.0483,"1,893",Techno,5,"[('Techno', 3.33), ('Tech House', 1.33), ('House', 0.33)]"
573,x,IhQ_rDrXoYU,https://youtu.be/IhQ_rDrXoYU,4:52,292,Sian - Cobra,0.0483,"1,648",Techno,5,"[('Techno', 3.33), ('Tech House', 1.33), ('Progressive House', 0.33)]"
574,v,Fr0HQfYUbpM,https://youtu.be/Fr0HQfYUbpM,7:37,457,Hungry for Atmosphere,0.0483,"1,570",Drum & Bass,5,"[('Drum & Bass', 5.0)]"
575,v,xMnK2RSjhks,https://youtu.be/xMnK2RSjhks,5:53,353,Yotam Avni - This Is How (Sterac Remix) | Techno Station,0.0483,"1,554",Tech House,5,"[('Tech House', 2.33), ('House', 1.33), ('Techno', 1.0), ('Minimal', 0.33)]"
576,v,MsfLgpmmFF4,https://youtu.be/MsfLgpmmFF4,6:18,378,Artefakt  - Sacrum,0.0483,"1,543",Techno,5,"[('Techno', 5.0)]"
577,x,Oc8qfmAWPyY,https://youtu.be/Oc8qfmAWPyY,4:01,241,Kaiserdisco - S3000 (Stephan Hinz Remix),0.0483,"1,251",Tech House,5,"[('Tech House', 3.0), ('Techno', 1.0), ('House', 1.0)]"
578,v,K14MUHk4KAM,https://youtu.be/K14MUHk4KAM,5:45,345,Bass - #GAAF,0.0483,"1,006",Progressive House,5,"[('Techno', 2.0), ('Progressive House', 2.0), ('House', 1.0)]"
579,v,qY5jSIECVlA,https://youtu.be/qY5jSIECVlA,6:27,387,"Chus, Ceballos, DJ Chus, Pablo Ceballos - Esvedra (Loco, Jam Remix)",0.0483,957,Tech House,5,"[('Tech House', 2.0), ('Techno', 1.0), ('Trance', 1.0), ('Progressive House', 0.67), ('House', 0.33)]"
580,v,XbqWfKHShpc,https://youtu.be/XbqWfKHShpc,6:03,363,Depths,0.0483,940,Drum & Bass,5,"[('Drum & Bass', 5.0)]"
581,v,BLbeifl1Xwc,https://youtu.be/BLbeifl1Xwc,6:21,381,Petter B-Accent Pattern [Accent Pattern EP - BOND002],0.0483,911,Techno,5,"[('Techno', 4.0), ('Tech House', 0.5), ('Minimal', 0.5)]"
582,v,4kDae9BJZaY,https://youtu.be/4kDae9BJZaY,7:26,446,Titus,0.0483,646,Techno,5,"[('Techno', 3.0), ('Tech House', 2.0)]"
583,v,ulPCpULLZvs,https://youtu.be/ulPCpULLZvs,7:02,422,Tom Hades - Matrix 001 [Rhythm Converted],0.0483,359,Tech House,5,"[('Techno', 2.5), ('Tech House', 2.5)]"
584,v,GuJQSAiODqI,https://youtu.be/GuJQSAiODqI,4:53,293,Madonna - Vogue (Official Video),0.0400,"155,188,518",House,3,"[('House', 1.33), ('Tech House', 1.0), ('Drum & Bass', 0.33), ('Progressive House', 0.33)]"
585,x,OOevVQwQ-LM,https://youtu.be/OOevVQwQ-LM,4:57,297,Alesso vs OneRepublic - If I Lose Myself (Alesso Remix),0.0380,"147,305,843",Progressive House,3,"[('Progressive House', 1.5), ('House', 1.0), ('Progressive Trance', 0.5)]"
586,x,wYV886CcY_U,https://youtu.be/wYV886CcY_U,3:25,205,Bassjackers & MAKJ - DERP (Official Video),0.0375,"145,354,869",Progressive House,3,"[('Progressive House', 3.0)]"
587,x,AQ0resnXCcE,https://youtu.be/AQ0resnXCcE,3:40,220,Hardwell feat. Chris Jones - Young Again (Official Video HD),0.0375,"47,586,484",Progressive House,4,"[('Progressive House', 3.0), ('House', 0.5), ('Progressive Trance', 0.5)]"
588,v,tTRO4B0ld7M,https://youtu.be/tTRO4B0ld7M,4:30,270,Calvin Harris - C.U.B.A. (Official Audio),0.0340,"34,337,820",Progressive House,4,"[('Progressive House', 3.5), ('Progressive Trance', 0.5)]"
589,v,ovDcLHa2L1o,https://youtu.be/ovDcLHa2L1o,4:38,278,Martin Garrix & Firebeatz - Helicopter (Original Mix),0.0336,"129,380,921",Progressive House,3,"[('Progressive House', 3.0)]"
590,x,YPTp4okj-eM,https://youtu.be/YPTp4okj-eM,5:10,310,Nicky Romero vs. Krewella - Legacy (Official Video),0.0312,"23,659,840",Progressive House,4,"[('Progressive House', 2.5), ('House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
591,v,KSGWsmR4ipM,https://youtu.be/KSGWsmR4ipM,7:24,444,New Order - Blue Monday lyrics,0.0310,"23,178,967",Tech House,4,"[('Tech House', 1.33), ('Techno', 1.0), ('Electro', 0.5), ('Rave', 0.5), ('Deep House', 0.33), ('Deep Tech House', 0.33)]"
592,x,gc0SJozzt9U,https://youtu.be/gc0SJozzt9U,3:07,187,Ummet Ozcan - Raise Your Hands (Official Video),0.0309,"22,544,532",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
593,v,IuVOibRdScs,https://youtu.be/IuVOibRdScs,6:02,362,Blasterjaxx & Badd Dimes - Titan (Original Mix),0.0301,"19,742,115",Progressive House,4,"[('Progressive House', 4.0)]"
594,v,-cXMnZ2vrx8,https://youtu.be/-cXMnZ2vrx8,8:07,487,Three Drives - Greece 2000 (Original Mix),0.0300,"19,363,758",Trance,4,"[('Trance', 1.5), ('House', 0.83), ('Progressive House', 0.83), ('Progressive Trance', 0.83)]"
595,x,sgU7XMUyAqY,https://youtu.be/sgU7XMUyAqY,3:22,202,"Birdy Nam Nam - ""Goin' In (Skrillex ""Goin' Hard"" Mix)"" Video",0.0296,"17,694,100",Techno,4,"[('Techno', 1.0), ('House', 0.5), ('Drum & Bass', 0.33), ('Dubstep', 0.33), ('Jungle', 0.33)]"
596,x,kzAzyH6dG8o,https://youtu.be/kzAzyH6dG8o,3:08,188,Bassjackers - Crackin (Martin Garrix Edit) [Official Video],0.0294,"17,247,608",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
597,v,yvBK1rSUzTc,https://youtu.be/yvBK1rSUzTc,8:02,482,Liquid Soul & Vini Vici - Universe Inside Me,0.0293,"16,585,818",Trance,4,"[('Trance', 1.67), ('Psytrance', 1.17), ('House', 0.67), ('Progressive Trance', 0.5)]"
598,v,SlbVgjFvE3I,https://youtu.be/SlbVgjFvE3I,6:36,396,Peggy Gou - 'It Makes You Forget (Itgehane)',0.0286,"14,055,524",House,4,"[('House', 2.5), ('Deep House', 1.0), ('Vocal House', 0.5)]"
599,x,-y11kJzwe4Y,https://youtu.be/-y11kJzwe4Y,4:27,267,Galantis - You [Official Video],0.0286,"13,993,938",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
600,v,cqBjAjumna0,https://youtu.be/cqBjAjumna0,6:42,402,Technasia & Green Velvet - Suga (Extended Mix),0.0285,"13,599,714",House,4,"[('House', 2.5), ('Tech House', 1.5)]"
601,x,2sciMH5NLU8,https://youtu.be/2sciMH5NLU8,3:13,193,Jay Hardway - Bootcamp (Official Music Video),0.0277,"10,688,392",Progressive House,4,"[('Progressive House', 2.0), ('Trance', 1.0), ('Progressive Trance', 1.0)]"
602,v,1txVyyLkb6g,https://youtu.be/1txVyyLkb6g,5:59,359,Shiba San - OKAY,0.0275,"10,054,592",House,4,"[('House', 3.0), ('Drum & Bass', 0.5), ('Disco', 0.5)]"
603,v,QAR8cq5Bl94,https://youtu.be/QAR8cq5Bl94,7:44,464,MARSHALL JEFFERSON - MOVE YOUR BODY [The House Music Anthem],0.0273,"9,183,627",House,4,"[('House', 2.25), ('Tech House', 0.75), ('Progressive House', 0.5), ('Disco', 0.25), ('House (Old School)', 0.25)]"
604,v,2hsoXTZbhBo,https://youtu.be/2hsoXTZbhBo,7:34,454,Enrico Sangiuliano - Moon Rocks [Drumcode],0.0272,"8,870,727",Techno,4,"[('Techno', 2.5), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
605,v,WEGbZeaMvtg,https://youtu.be/WEGbZeaMvtg,5:15,315,W&W - Thunder (Original Mix),0.0271,"8,398,507",Progressive Trance,4,"[('Trance', 1.5), ('Progressive Trance', 1.5), ('Progressive House', 0.5)]"
606,v,T3zr1fk7iGw,https://youtu.be/T3zr1fk7iGw,5:38,338,Blasterjaxx - Mystica (Original mix),0.0270,"8,054,158",Progressive House,4,"[('Progressive House', 3.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
607,v,-kLvsKZMLh4,https://youtu.be/-kLvsKZMLh4,6:29,389,Rebuke - Along Came Polly,0.0269,"7,895,964",Techno,4,"[('Techno', 2.0), ('Tech House', 1.0), ('Progressive House', 1.0)]"
608,x,D7-DIrje0Fw,https://youtu.be/D7-DIrje0Fw,4:39,279,Green Velvet & Patrick Topping - Voicemail,0.0269,"7,855,057",House,4,"[('House', 2.5), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
609,x,FcKzmy02Kpo,https://youtu.be/FcKzmy02Kpo,3:09,189,"Ben Pearce - ""What I Might Do"" (Official Video)",0.0269,"7,617,764",Progressive House,4,"[('Progressive House', 2.5), ('House', 1.5)]"
610,v,KRH05Nq_JI0,https://youtu.be/KRH05Nq_JI0,6:32,392,Hardrive - Deep Inside,0.0267,"7,140,875",House,4,"[('House', 3.5), ('Disco', 0.5)]"
611,v,n4Hh2G_Ygh8,https://youtu.be/n4Hh2G_Ygh8,7:57,477,Push - Strange World (2000 Remake),0.0265,"6,259,097",Trance,4,"[('Trance', 3.0), ('Progressive Trance', 0.5)]"
612,v,zDV_dBYp4h0,https://youtu.be/zDV_dBYp4h0,7:52,472,Mr. Flagio - Take a Chance (Italo-disco 1983),0.0265,"6,219,201",House,4,"[('House', 1.83), ('Pop', 1.0), ('Disco', 0.83), ('Synth Pop', 0.33)]"
613,v,7bQwn6FwakY,https://youtu.be/7bQwn6FwakY,5:19,319,W&W & Ummet Ozcan - The Code (Original Mix) - OUT NOW!,0.0265,"6,206,469",Progressive House,4,"[('Progressive House', 3.0), ('House', 1.0)]"
614,x,kWNHvIt9ryk,https://youtu.be/kWNHvIt9ryk,3:41,221,Claude VonStroke - Make A Cake [OFFICIAL VIDEO],0.0265,"6,084,359",House,4,"[('House', 2.5), ('Tech House', 1.5)]"
615,v,H3RZ8rJqsZg,https://youtu.be/H3RZ8rJqsZg,5:12,312,Blasterjaxx - Fifteen (Hardwell Edit) - [OUT NOW!],0.0264,"5,824,109",Progressive House,4,"[('Progressive House', 3.5), ('Progressive Trance', 0.5)]"
616,v,82NUfPBHxYs,https://youtu.be/82NUfPBHxYs,7:09,429,Liem - If Only (Lehult),0.0263,"5,399,557",House,4,"[('House', 2.33), ('Deep House', 1.33), ('Techno', 0.33)]"
617,v,cVHK29YH6pA,https://youtu.be/cVHK29YH6pA,6:40,400,Roberto Surace - Joys (Extended Mix),0.0261,"4,823,765",House,4,"[('Tech House', 1.83), ('House', 1.83), ('Deep House', 0.33)]"
618,v,TEtBg6od_mA,https://youtu.be/TEtBg6od_mA,9:09,549,Dustin Zahn - Stranger to stability (Len Faki's Podium rmx) - REKD001,0.0259,"4,127,347",Tech House,4,"[('Techno', 1.33), ('Tech House', 1.33), ('Trance', 1.0), ('Progressive House', 0.33)]"
