index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts,beatport_genre,bpm,key,track_name,artist,length,beatport_url
,,I7_aR5cGOB8,https://youtu.be/I7_aR5cGOB8,6:56,416,Jagged Edge - Rock Baby,0.0,"3,059",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,86,Db Minor,Rock Baby,Jagged Edge,6:57,https://www.beatport.com/track/Rock%20Baby/421001
,,DUsXY__t2tE,https://youtu.be/DUsXY__t2tE,4:30,270,MMT-8 - Growler,0.0,"3,045",Electro,3,"[('Electro', 3.0)]",Electro (Classic / Detroit / Modern),100,Gb Major,The Growler,MMT-8,4:29,https://www.beatport.com/track/The%20Growler/7568340
,,hIfN-6hJEAU,https://youtu.be/hIfN-6hJEAU,5:18,318,SCHALA - Night Sky (Extended Mix),0.0,"2,996",Progressive Trance,3,"[('Trance', 1.08), ('Progressive Trance', 1.08), ('Progressive House', 0.58), ('Tech House', 0.25)]",Trance (Main Floor),128,B Minor,Night Sky,SCHALA,5:17,https://www.beatport.com/track/Night%20Sky/7920279
,,wo0pcHQslTg,https://youtu.be/wo0pcHQslTg,5:35,335,Marco Bailey - Sniper (Joey Beltram Remix) [MB Elektronics],0.0,"2,996",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]",Techno (Peak Time / Driving),125,F Major,Sniper,Marco Bailey,5:34,https://www.beatport.com/track/Sniper/6446648
,,K5F2JX-X5hI,https://youtu.be/K5F2JX-X5hI,7:52,472,Dhillon - Vivrants (Original Mix) [VIV003],0.0,"2,988",Trance,3,"[('Tech House', 0.83), ('Trance', 0.83), ('House', 0.5), ('Progressive House', 0.5), ('Techno', 0.33)]",Techno (Peak Time / Driving),127,C Major,Vivrants,Dhillon,7:51,https://www.beatport.com/track/Vivrants/7881307
,,6t8ItGlvczg,https://youtu.be/6t8ItGlvczg,5:37,337,Dave Angel - Venom,0.0,"2,986",House,3,"[('Tech House', 1.17), ('House', 1.17), ('Techno', 0.67)]",Techno (Peak Time / Driving),125,Eb Minor,Venom,Dave Angel,7:32,https://www.beatport.com/track/Venom/8022786
,,709TU2zloOk,https://youtu.be/709TU2zloOk,4:49,289,Drunken Kong - Balance,0.0,"2,978",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),125,G Major,Balance,Drunken Kong,7:15,https://www.beatport.com/track/Balance/10887771
,,zw5GtbvVz3c,https://youtu.be/zw5GtbvVz3c,5:11,311,Ramiro Lopez Feat. Juliet Fox - Twisted (Pleasurekraft Remix),0.0,"2,957",Techno,3,"[('Techno', 1.33), ('Tech House', 0.5), ('House', 0.5), ('Deep Tech House', 0.33), ('Dub', 0.33)]",Techno (Peak Time / Driving),125,Gb Major,Twisted(Feat. Juliet Fox),Pleasurekraft,7:31,https://www.beatport.com/track/Twisted(Feat.%20Juliet%20Fox)/9832094
,,9O1CInB_sL4,https://youtu.be/9O1CInB_sL4,6:07,367,The Acid - Ghost (Maya Jane Coles Remix),0.0,"2,953",House,3,"[('House', 1.5), ('Tech House', 1.0)]",Deep House,120,Eb Minor,Ghost (Maya Jane Coles Remix),The Acid,6:09,https://www.beatport.com/track/Ghost%20(Maya%20Jane%20Coles%20Remix)/6070520
,,peNo0NlfFZI,https://youtu.be/peNo0NlfFZI,8:00,480,RIOT050 - Hollen - Acidizer (Spartaque Remix) [Riot Recordings],0.0,"2,952",Techno,3,"[('Techno', 1.67), ('Tech House', 0.67), ('Trance', 0.67)]",Techno (Peak Time / Driving),126,F# Minor,Acidizer,Spartaque,8:11,https://www.beatport.com/track/Acidizer/8901486
,,WfPbZ6SWc6Y,https://youtu.be/WfPbZ6SWc6Y,7:08,428,Moteka - Imminent Landscape (Xhin Remix) [SKRPT025],0.0,"2,951",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),130,D Major,Imminent Landscape (xhin Remix),Xhin,7:07,https://www.beatport.com/track/Imminent%20Landscape%20(xhin%20Remix)/7449787
,,RX8qs2-zNwc,https://youtu.be/RX8qs2-zNwc,6:47,407,Overlook - Persona,0.0,"2,929",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,104,Ab Minor,Persona,Overlook,6:46,https://www.beatport.com/track/Persona/6158274
,,QFII359JfWA,https://youtu.be/QFII359JfWA,4:26,266,Valentine B - Someone Like You,0.0,"2,926",Hard Techno,3,"[('Hard Techno', 3.0)]",UK Garage / Bassline,135,A# Minor,Someone Like You,Mikey B,4:20,https://www.beatport.com/track/Someone%20Like%20You/14147250
,,Ic16PWmBHRM,https://youtu.be/Ic16PWmBHRM,3:43,223,Steve Haines & CBM - Memphis (Original Mix),0.0,"2,916",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]",Trance (Main Floor),132,B Minor,Memphis,CBM,3:37,https://www.beatport.com/track/Memphis/5854107
,,qGM21pyHinQ,https://youtu.be/qGM21pyHinQ,6:00,360,DJ Nut Nut & Pure Science - The Rumble (Boom Shaka Mix),0.0,"2,912",Drum & Bass,3,"[('Drum & Bass', 1.83), ('Jungle', 0.83), ('Breakbeat Hardcore', 0.33)]",Drum & Bass,90,G Major,The Finest,Nut Nut,6:26,https://www.beatport.com/track/The%20Finest/209449
,,rABj-vfcBWc,https://youtu.be/rABj-vfcBWc,5:18,318,LA-4A - Understand | Techno Station,0.0,"2,900",Techno,3,"[('Techno', 1.0), ('Tech House', 0.5), ('House', 0.5), ('Deep House', 0.5), ('Deep Tech House', 0.5)]",Techno (Peak Time / Driving),123,Ab Major,Understand,LA-4A,5:18,https://www.beatport.com/track/Understand/7517289
,,dW2wdSqmMDQ,https://youtu.be/dW2wdSqmMDQ,6:16,376,Nick Grater - Comeback (Original Mix),0.0,"2,870",Trance,3,"[('Tech House', 1.17), ('Trance', 1.17), ('House', 0.33), ('Progressive House', 0.33)]",Techno (Peak Time / Driving),126,C Minor,Comeback,Nick Grater,6:07,https://www.beatport.com/track/Comeback/8071492
,,ipUysBOnFMk,https://youtu.be/ipUysBOnFMk,6:25,385,Shifted - Watchers,0.0,"2,852",Techno,3,"[('Techno', 2.5), ('Acid Techno', 0.5)]",Techno (Peak Time / Driving),129,B Major,Watchers,Shifted,6:27,https://www.beatport.com/track/Watchers/8460950
,,yWE5Zyhg31Q,https://youtu.be/yWE5Zyhg31Q,6:33,393,Fracture feat. Lucie La Mode - Remember The Time,0.0,"2,835",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,106,F Minor,Remember the Time feat. Lucie La Mode,Fracture,6:33,https://www.beatport.com/track/Remember%20the%20Time%20feat.%20Lucie%20La%20Mode/7301137
,,ZWqiIAfX3Hs,https://youtu.be/ZWqiIAfX3Hs,6:23,383,Brisk & Intense - Muffdiver,0.0,"2,835",Rave,3,"[('Rave', 0.57), ('Jungle', 0.4), ('Breakbeat', 0.4), ('Hardcore', 0.4), ('Breakbeat Hardcore', 0.4), ('Techno', 0.17), ('Trance', 0.17), ('Acid', 0.17), ('Acid Techno', 0.17), ('Hard Trance', 0.17)]",Electronica,130,C Major,Intense Incense,Zenker Brothers,4:38,https://www.beatport.com/track/Intense%20Incense/14281670
,,zqviOPVcQDA,https://youtu.be/zqviOPVcQDA,6:09,369,Frank Biazzi - Crash [Tronic],0.0,"2,826",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]",Techno (Peak Time / Driving),127,E Major,Crash,Frank Biazzi,6:08,https://www.beatport.com/track/Crash/7929827
,,5bYDXyFgNX8,https://youtu.be/5bYDXyFgNX8,7:54,474,DAAT - Fridge (Overlook Remix),0.0,"2,826",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,127,Ab Minor,Fridge,Overlook,7:54,https://www.beatport.com/track/Fridge/7020349
,,CaNvg_if1ss,https://youtu.be/CaNvg_if1ss,7:26,446,Craig Meichan - Vesta (2nd Phase Remix),0.0,"2,800",Progressive House,3,"[('Progressive House', 2.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Trance (Main Floor),132,C Minor,Vesta,2nd Phase,7:18,https://www.beatport.com/track/Vesta/6149302
,,Sh2Xq29bsjQ,https://youtu.be/Sh2Xq29bsjQ,5:08,308,MMT-8 - Never been to bristol,0.0,"2,780",Electro,3,"[('Electro', 2.0), ('Techno', 1.0)]",Electro (Classic / Detroit / Modern),135,G Minor,Never Been to Bristol,MMT-8,5:03,https://www.beatport.com/track/Never%20Been%20to%20Bristol/7568342
,,258J3dYSR-k,https://youtu.be/258J3dYSR-k,5:01,301,Truncate - Organ Trax [BAO10Y],0.0,"2,771",Tech House,3,"[('Tech House', 1.0), ('Techno', 0.83), ('House', 0.5), ('Industrial', 0.33), ('EBM', 0.33)]",Techno (Raw / Deep / Hypnotic),128,Ab Minor,Organ Trax,Truncate,5:00,https://www.beatport.com/track/Organ%20Trax/9555367
,,eIcBExaUKEY,https://youtu.be/eIcBExaUKEY,3:02,182,Future Antics - Lunar,0.0,"2,766",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]",Trance (Main Floor),136,F Minor,Lunar,Future Antics,6:48,https://www.beatport.com/track/Lunar/6302002
,,kezY221F4zc,https://youtu.be/kezY221F4zc,6:43,403,Ramiro Lopez - Neon - Octopus Records,0.0,"2,765",Tech House,3,"[('Tech House', 1.5), ('Techno', 1.0), ('House', 0.5)]",Techno (Peak Time / Driving),125,C Minor,Neon,Ramiro Lopez,6:43,https://www.beatport.com/track/Neon/7434858
,,YvrSWCVYiYo,https://youtu.be/YvrSWCVYiYo,6:56,416,Dep Affect - Cell Damage,0.0,"2,765",Hard Techno,3,"[('Hard Techno', 3.0)]",Hard Dance / Hardcore,155,Eb Minor,Cell Damage,Dep Affect,6:55,https://www.beatport.com/track/Cell%20Damage/3457654
,,gPK0zrcx0KQ,https://youtu.be/gPK0zrcx0KQ,3:58,238,Lucas Freire - Hit The Ground (Spartaque Remix)[Devotion Records],0.0,"2,762",Techno,3,"[('Techno', 2.0), ('Tech House', 0.5), ('House', 0.5)]",Techno (Peak Time / Driving),125,A Minor,Hit The Ground,Lucas Freire,6:54,https://www.beatport.com/track/Hit%20The%20Ground/7624718
,,0ilrzX0tBgs,https://youtu.be/0ilrzX0tBgs,6:19,379,Rafa Barrios - Oblium (Filterheadz Remix) [Transmit Recordings],0.0,"2,755",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),128,Ab Minor,Oblium,Rafa Barrios,6:18,https://www.beatport.com/track/Oblium/7413817
,,112vlEuzavE,https://youtu.be/112vlEuzavE,6:32,392,The Persuader - Absolute Reliance (Original Mix),0.0,"2,753",Techno,3,"[('Techno', 1.75), ('Tech House', 0.5), ('House', 0.25), ('Electro', 0.25), ('Acid', 0.25)]",Techno (Raw / Deep / Hypnotic),125,Ab Minor,Absolute Reliance,The Persuader,6:35,https://www.beatport.com/track/Absolute%20Reliance/5049676
,,9LB6H49nrSQ,https://youtu.be/9LB6H49nrSQ,6:07,367,Marcus Intalex - Red 7,0.0,"2,746",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,87,Eb Major,Red 7,Marcus Intalex,6:14,https://www.beatport.com/track/Red%207/5597455
,,2ksLvYSolLM,https://youtu.be/2ksLvYSolLM,6:39,399,Ferrin & Morris - Arizona (Original Mix),0.0,"2,742",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]",Trance (Main Floor),138,G Major,Arizona,Ferrin & Morris,6:42,https://www.beatport.com/track/Arizona/4289083
,,xjREvOQaHE0,https://youtu.be/xjREvOQaHE0,3:12,192,Max Freegrant - Space Odyssey [ABGT Support],0.0,"2,715",Progressive Trance,3,"[('Trance', 0.92), ('Progressive Trance', 0.92), ('House', 0.58), ('Progressive House', 0.58)]",Trance (Main Floor),126,B Minor,Space Odyssey,Max Freegrant,5:43,https://www.beatport.com/track/Space%20Odyssey/9203376
,,UL-wOmj5PMc,https://youtu.be/UL-wOmj5PMc,5:53,353,Paul Oakenfold - Otherside (Fatum Remix),0.0,"2,706",Progressive Trance,3,"[('Progressive Trance', 0.83), ('House', 0.67), ('Trance', 0.67), ('Progressive House', 0.5), ('Psytrance', 0.33)]",Trance (Main Floor),128,A Minor,Otherside,Paul Oakenfold,6:09,https://www.beatport.com/track/Otherside/8178730
,,JFmUeqajSbc,https://youtu.be/JFmUeqajSbc,7:00,420,Marco Bailey - Injection (Flug Rework),0.0,"2,688",Techno,3,"[('Techno', 1.5), ('Tech House', 1.0), ('House', 0.5)]",Techno (Peak Time / Driving),129,E Major,Injection,Marco Bailey,6:58,https://www.beatport.com/track/Injection/5924910
,,YYwLx4fzAto,https://youtu.be/YYwLx4fzAto,3:11,191,Teenage Mutants - Komet,0.0,"2,671",Progressive House,3,"[('Techno', 1.5), ('Progressive House', 1.5)]",Techno (Peak Time / Driving),129,E Major,Komet,Teenage Mutants,6:34,https://www.beatport.com/track/Komet/12400840
,,lW4oSf8zBpk,https://youtu.be/lW4oSf8zBpk,5:58,358,Rolando - Juu,0.0,"2,654",Tech House,3,"[('Techno', 1.0), ('Tech House', 1.0), ('House', 0.5), ('Minimal', 0.5)]",Techno (Peak Time / Driving),129,Bb Major,Juu,Rolando,5:58,https://www.beatport.com/track/Juu/5408616
,,Fkel_LhgomM,https://youtu.be/Fkel_LhgomM,5:45,345,Clarity 'Talk Back',0.0,"2,643",Drum & Bass,3,"[('Drum & Bass', 2.5), ('Dubstep', 0.5)]",Drum & Bass,85,C Minor,Talk Back,CLARITY,5:44,https://www.beatport.com/track/Talk%20Back/6058348
,,J0VFdgDIBC0,https://youtu.be/J0VFdgDIBC0,6:03,363,Ulterior Motive & Judda - Timekeeper,0.0,"2,642",Drum & Bass,3,"[('Drum & Bass', 2.5)]",Drum & Bass,86,B Minor,Timekeeper,Ulterior Motive,6:03,https://www.beatport.com/track/Timekeeper/5675368
,,Hx54yGiPJSs,https://youtu.be/Hx54yGiPJSs,7:13,433,Planetary Assault Systems - The Grinder,0.0,"2,640",Techno,3,"[('Techno', 3.0)]",Techno (Raw / Deep / Hypnotic),128,A Minor,The Grinder,Planetary Assault Systems,7:13,https://www.beatport.com/track/The%20Grinder/11321160
,,QqaQGleTvas,https://youtu.be/QqaQGleTvas,5:03,303,Kostas Maskalides - The Chant (Agent Orange Remix),0.0,"2,628",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),125,F Minor,The Chant,Kostas Maskalides,7:00,https://www.beatport.com/track/The%20Chant/8946918
,,AxcjjiqATQk,https://youtu.be/AxcjjiqATQk,5:44,344,Allan Morrow - Relucent (Original Mix) [MA072] OUT NOW!,0.0,"2,619",Trance,3,"[('Trance', 1.5), ('Psytrance', 1.0), ('Progressive Trance', 0.5)]",Trance (Main Floor),140,A Minor,Relucent,Allan Morrow,7:00,https://www.beatport.com/track/Relucent/7555786
,,sB9RT0ciY_8,https://youtu.be/sB9RT0ciY_8,7:34,454,F.G. Noise - Apollo (Original Mix),0.0,"2,605",Trance,3,"[('Trance', 1.17), ('House', 0.67), ('Psytrance', 0.67), ('Progressive Trance', 0.5)]",Trance (Main Floor),138,C Major,Apollo,F.G. Noise,7:33,https://www.beatport.com/track/Apollo/8088930
,,D89cUMqBaAc,https://youtu.be/D89cUMqBaAc,7:08,428,Superstrobe - Neverending,0.0,"2,603",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),126,Gb Minor,Neverending,Superstrobe,7:07,https://www.beatport.com/track/Neverending/10701834
,,EWBY70r8-Rc,https://youtu.be/EWBY70r8-Rc,5:33,333,Truncate - Focus (ROD remix),0.0,"2,603",Techno,3,"[('Techno', 3.0)]",Techno (Raw / Deep / Hypnotic),128,Eb Minor,Focus,Truncate,5:31,https://www.beatport.com/track/Focus/7764605
,,gnn8MtFuzfs,https://youtu.be/gnn8MtFuzfs,7:14,434,C4C: Sensor (C4C Recordings),0.0,"2,584",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Electronica,130,G Major,Listen,C4C,1:57,https://www.beatport.com/track/Listen/17613669
,,HndTLrGfVyo,https://youtu.be/HndTLrGfVyo,6:46,406,S O S space funk,0.0,"2,576",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Electronica,128,F Minor,s o s,No_4mat,6:06,https://www.beatport.com/track/s%20o%20s/14379699
,,1ktsBsVDa3Q,https://youtu.be/1ktsBsVDa3Q,8:00,480,[RC098] Grasso & Maxim vs Zzino & Guss Carver - Tresor | Rhythm Converted,0.0,"2,565",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]",Techno (Peak Time / Driving),125,B Minor,Tresor,Grasso & Maxim,7:58,https://www.beatport.com/track/Tresor/7078728
,,54PInXyxi_0,https://youtu.be/54PInXyxi_0,4:57,297,Overdrive (Alan Braxe Remix),0.0,"2,532",Progressive House,3,"[('Techno', 1.5), ('Progressive House', 1.5)]",Indie Dance,118,E Major,Overdrive,Lifelike,4:56,https://www.beatport.com/track/Overdrive/12000950
,,Iua_k3q6NlU,https://youtu.be/Iua_k3q6NlU,5:56,356,STRISC. - Jukai (FLASH Recordings),0.0,"2,527",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),130,F Minor,Jukai,STRISC.,5:55,https://www.beatport.com/track/Jukai/5994385
,,d7SDUQRIop0,https://youtu.be/d7SDUQRIop0,3:35,215,Das Muster - Spätfolgen,0.0,"2,515",Electro,3,"[('Electro', 2.5), ('IDM', 0.5)]",Electro (Classic / Detroit / Modern),136,A Major,Spatfolgen,Das Muster,3:31,https://www.beatport.com/track/Spatfolgen/6263322
,,wE7UuN8Wy7g,https://youtu.be/wE7UuN8Wy7g,4:04,244,2000 And One - Prowler (Original Mix) [Bitten],0.0,"2,480",Techno,3,"[('Techno', 2.5), ('Trance', 0.5)]",Techno (Peak Time / Driving),130,B Minor,Prowler,2000 And One,6:40,https://www.beatport.com/track/Prowler/8107589
,,HQiM6xg6sv8,https://youtu.be/HQiM6xg6sv8,5:29,329,S-File - Further,0.0,"2,473",Progressive House,3,"[('Techno', 1.5), ('Progressive House', 1.5)]",Techno (Peak Time / Driving),130,A Major,Further,S-file,5:28,https://www.beatport.com/track/Further/11641002
,,q1n-dHDEnS4,https://youtu.be/q1n-dHDEnS4,7:03,423,Anthony Castaldo - Perfect Illusion - UNRILIS031,0.0,"2,459",Techno,3,"[('Techno', 1.83), ('Tech House', 0.83), ('House', 0.33)]",Techno (Peak Time / Driving),128,Eb Major,Perfect Illusion,Anthony Castaldo,7:08,https://www.beatport.com/track/Perfect%20Illusion/9350305
,,kXdtHX_-ad8,https://youtu.be/kXdtHX_-ad8,5:18,318,Cavalier - Kaimanawa [Drumpoet Community],0.0,"2,452",House,3,"[('House', 2.0), ('Dub Techno', 1.0)]",Deep House,124,Eb Minor,Kaimanawa,Cavalier,5:17,https://www.beatport.com/track/Kaimanawa/2427513
,,AZxldh382T4,https://youtu.be/AZxldh382T4,6:57,417,Toxid Beats,0.0,"2,431",Progressive House,3,"[('Techno', 1.5), ('Progressive House', 1.5)]",Techno (Peak Time / Driving),129,C Major,Toxid Beats,Ferhat Albayrak,6:56,https://www.beatport.com/track/Toxid%20Beats/12702722
,,4oKcEd5k0rY,https://youtu.be/4oKcEd5k0rY,5:53,353,Karen Gwyer - Why Don't You Make Your Bed,0.0,"2,428",Techno,3,"[('Techno', 0.92), ('IDM', 0.58), ('Tech House', 0.33), ('House', 0.33), ('Acid Techno', 0.25)]",Breaks / Breakbeat / UK Bass,126,A Minor,Why Don't You Make Your Bed?,Karen Gwyer,5:52,https://www.beatport.com/track/Why%20Don't%20You%20Make%20Your%20Bed?/9457241
,,4dHO1sZ3xaY,https://youtu.be/4dHO1sZ3xaY,7:22,442,The Southern - Keep That Bass (Original Mix),0.0,"2,425",Progressive House,3,"[('Techno', 1.33), ('Progressive House', 1.33), ('House', 0.33)]",Techno (Peak Time / Driving),131,G Minor,Keep That Bass,The Southern,7:21,https://www.beatport.com/track/Keep%20That%20Bass/11982733
,,at5ZmWE97gc,https://youtu.be/at5ZmWE97gc,6:55,415,Proyal - Full Moon,0.0,"2,421",Progressive House,3,"[('Progressive House', 1.5), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Trance (Main Floor),130,G Minor,Full Moon,PROYAL,6:57,https://www.beatport.com/track/Full%20Moon/6355695
,,7uAPBmvSuxI,https://youtu.be/7uAPBmvSuxI,5:54,354,Wrechiski - Inhale (Extended Mix),0.0,"2,395",Progressive House,3,"[('Progressive House', 1.33), ('Progressive Trance', 1.0), ('House', 0.33), ('Trance', 0.33)]",Trance (Main Floor),127,Bb Minor,Inhale,Wrechiski,5:54,https://www.beatport.com/track/Inhale/8929880
,,AL_a85rs34Q,https://youtu.be/AL_a85rs34Q,5:08,308,Turbo Turbo & S-File - Refusion (Original Mix),0.0,"2,393",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),125,D Minor,Refusion,S-file,5:07,https://www.beatport.com/track/Refusion/14939916
,,SE9fr4alke4,https://youtu.be/SE9fr4alke4,8:09,489,Listen,0.0,"2,387",Progressive House,3,"[('Techno', 1.0), ('Tech House', 1.0), ('Progressive House', 1.0)]",House,122,B Major,Listen Up,A Lister,6:59,https://www.beatport.com/track/Listen%20Up/4754451
,,BAQ-3_DqpFM,https://youtu.be/BAQ-3_DqpFM,3:40,220,Posatronix - Shake It,0.0,"2,385",Tech House,3,"[('Tech House', 1.0), ('House', 0.83), ('Electro', 0.5), ('House (Old School)', 0.33), ('Breakbeat', 0.33)]",Electro (Classic / Detroit / Modern),141,D Minor,142 Mph,Posatronix,4:35,https://www.beatport.com/track/142%20Mph/11270242
,,AGbxQtixP0k,https://youtu.be/AGbxQtixP0k,7:01,421,Tomy DeClerque - Dizzy (Original Mix),0.0,"2,365",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Progressive House', 0.33)]",Techno (Peak Time / Driving),126,A# Major,Dizzy,Tomy DeClerque,7:00,https://www.beatport.com/track/Dizzy/8232461
,,Esvgk46WCjY,https://youtu.be/Esvgk46WCjY,5:16,316,Ulterior Motive ft. Codebreaker - It's On,0.0,"2,350",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,86,F Major,It's On feat. Codebreaker,Ulterior Motive,5:13,https://www.beatport.com/track/It's%20On%20feat.%20Codebreaker/5675378
,,Qo3ljkZ9TFc,https://youtu.be/Qo3ljkZ9TFc,6:05,365,PREMIERE: Superstrobe - Resist (Original Mix),0.0,"2,343",Progressive House,3,"[('Techno', 1.33), ('Progressive House', 1.33), ('House', 0.33)]",Techno (Peak Time / Driving),127,D# Major,Resist,Superstrobe,6:05,https://www.beatport.com/track/Resist/11714755
,,3hJB56RWEhI,https://youtu.be/3hJB56RWEhI,4:05,245,Mike Saint-Jules - Surface,0.0,"2,310",Trance,3,"[('Trance', 2.0), ('Psytrance', 1.0)]",Trance (Main Floor),130,D Minor,Surface,Mike Saint-Jules,6:29,https://www.beatport.com/track/Surface/9017513
,,NCrzkt96UcE,https://youtu.be/NCrzkt96UcE,8:27,507,Johannes Heil - Transition Eight,0.0,"2,303",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),129,Bb Major,Transition Eight,Johannes Heil,8:26,https://www.beatport.com/track/Transition%20Eight/5689387
,,I_2hYZ2Mdek,https://youtu.be/I_2hYZ2Mdek,5:59,359,Homemade Weapons - Cicatrix (Original mix),0.0,"2,300",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,86,Eb Minor,Cicatrix,Homemade Weapons,5:58,https://www.beatport.com/track/Cicatrix/8999715
,,jroubmrQDIs,https://youtu.be/jroubmrQDIs,6:19,379,Raito & T78 - Can You See (Original Mix) [INTEC],0.0,"2,292",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),128,A# Minor,Can You See,Raito,6:13,https://www.beatport.com/track/Can%20You%20See/11247855
,,nTIcWg-sKN4,https://youtu.be/nTIcWg-sKN4,6:08,368,Matt Mus - Basic (Rework) [Onh.Cet],0.0,"2,272",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Peak Time / Driving),128,D Minor,Basic,Matt Mus,6:07,https://www.beatport.com/track/Basic/9191699
,,_3TaZ_WMzsM,https://youtu.be/_3TaZ_WMzsM,7:18,438,Veerus - Stop Stop (Original Mix) [Transmit Recordings],0.0,"2,257",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),125,E Minor,Stop Stop,Veerus,7:16,https://www.beatport.com/track/Stop%20Stop/9589151
,,6QCzTK7-lv8,https://youtu.be/6QCzTK7-lv8,7:07,427,Hollen - Lisdema (Original Mix),0.0,"2,232",Tech House,3,"[('Tech House', 1.83), ('Techno', 0.5), ('Progressive House', 0.33), ('Progressive Trance', 0.33)]",Techno (Peak Time / Driving),125,G Major,Lisdema,Hollen,7:06,https://www.beatport.com/track/Lisdema/5509529
,,mH2NhNYz7Oc,https://youtu.be/mH2NhNYz7Oc,6:05,365,Skitty - Oppression Dub,0.0,"2,220",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,85,Eb Minor,Oppression Dub,Skitty,6:02,https://www.beatport.com/track/Oppression%20Dub/7656849
,,qulv1YUKyeU,https://youtu.be/qulv1YUKyeU,6:59,419,Sean Collier - Floater (Original Mix) [Transmit Recordings],0.0,"2,211",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),124,Bb Minor,Floater,Sean Collier,6:58,https://www.beatport.com/track/Floater/7639394
,,VrgWcwWuM4I,https://youtu.be/VrgWcwWuM4I,4:22,262,Loco & Jam - Junction,0.0,"2,202",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),125,B Minor,Junction,Loco & Jam,7:27,https://www.beatport.com/track/Junction/17187764
,,YGl8H6xzkh0,https://youtu.be/YGl8H6xzkh0,10:48,648,Steve Lawler vs. Tim Green - Kalimba  Old Sunshine (Nic Fanciulli Edit),0.0,"2,188",House,3,"[('Tech House', 1.0), ('House', 1.0), ('Techno', 0.25), ('Progressive House', 0.25), ('Progressive Trance', 0.25), ('Deep House', 0.25)]",Techno (Peak Time / Driving),126,Ab Major,Kalimba,Steve Lawler,10:57,https://www.beatport.com/track/Kalimba/15894937
,,fhj7-AZ0gEE,https://youtu.be/fhj7-AZ0gEE,8:03,483,Francesco (Italy) - Awakened (Timmo Remix) - Francesco Series - FS003,0.0,"2,161",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),126,C Minor,Awakened,Francesco (Italy),8:01,https://www.beatport.com/track/Awakened/6951340
,,Ygay46AdSq8,https://youtu.be/Ygay46AdSq8,6:38,398,Markantonio & Lerio Corrado - Conventional Dreams,0.0,"2,143",Progressive House,3,"[('Techno', 1.33), ('Progressive House', 1.33), ('House', 0.33)]",Techno (Peak Time / Driving),126,A# Major,Conventional Dreams,Markantonio,6:41,https://www.beatport.com/track/Conventional%20Dreams/11975527
,,aYGEIPbdQ4g,https://youtu.be/aYGEIPbdQ4g,7:20,440,Marko Fürstenberg - 2006 [A.R.T.LESS2196],0.0,"2,141",Techno,3,"[('Techno', 1.0), ('Minimal', 0.83), ('Dub Techno', 0.83), ('Tech House', 0.33)]",Techno (Raw / Deep / Hypnotic),116,Eb Minor,2006,Marko Fuerstenberg,7:20,https://www.beatport.com/track/2006/594723
